date,lat,lon,temperature,precipitation,humidity,timestamp,et_fao_56,soil_temp_0_7cm,soil_moisture_0_to_7cm
2025-10-20,29.0,82.0,7.808333333333334,1.1,76.58333333333333,,,,
2025-10-20,29.0,84.0,3.0041666666666664,0.0,21.583333333333332,,,,
2025-10-20,29.0,86.0,-0.08749999999999998,0.0,42.708333333333336,,,,
2025-10-20,29.0,88.0,-0.5166666666666667,0.0,24.083333333333332,,,,
2025-10-20,29.0,90.0,-4.1499999999999995,0.0,39.875,,,,
2025-10-20,29.0,92.0,-3.8083333333333336,0.1,44.458333333333336,,,,
2025-10-20,29.0,94.0,-2.1125000000000003,0.4,79.58333333333333,,,,
2025-10-20,29.0,96.0,2.4958333333333336,0.2,67.66666666666667,,,,
2025-10-20,29.0,98.0,0.26249999999999996,0.0,44.375,,,,
2025-10-20,31.0,72.0,24.266666666666666,0.0,59.041666666666664,,,,
2025-10-20,31.0,74.0,23.650000000000002,0.0,66.66666666666667,,,,
2025-10-20,31.0,76.0,23.491666666666664,0.0,73.75,,,,
2025-10-20,31.0,78.0,15.1875,0.0,62.5,,,,
2025-10-20,31.0,80.0,-1.6125,0.0,43.791666666666664,,,,
2025-10-20,31.0,82.0,-2.504166666666667,0.0,33.75,,,,
2025-10-20,31.0,84.0,1.6958333333333335,0.0,22.041666666666668,,,,
2025-10-20,31.0,86.0,2.0875,0.0,46.291666666666664,,,,
2025-10-20,31.0,88.0,-0.31250000000000006,0.0,23.208333333333332,,,,
2025-10-20,31.0,90.0,1.1291666666666667,0.0,34.166666666666664,,,,
2025-10-20,31.0,92.0,-3.016666666666667,0.0,46.291666666666664,,,,
2025-10-20,31.0,94.0,-5.8999999999999995,3.1,67.45833333333333,,,,
2025-10-20,31.0,96.0,-5.366666666666667,1.2,56.041666666666664,,,,
2025-10-20,31.0,98.0,-1.7291666666666667,1.3,47.958333333333336,,,,
2025-10-20,33.0,72.0,23.833333333333332,0.0,53.083333333333336,,,,
2025-10-20,33.0,74.0,24.233333333333334,0.0,50.291666666666664,,,,
2025-10-20,33.0,76.0,8.125,1.2,57.083333333333336,,,,
2025-10-20,33.0,78.0,-7.691666666666666,0.0,45.833333333333336,,,,
2025-10-20,33.0,80.0,-10.450000000000001,0.0,32.0,,,,
2025-10-20,33.0,82.0,0.47083333333333344,0.0,12.333333333333334,,,,
2025-10-20,33.0,84.0,1.2249999999999999,0.0,30.958333333333332,,,,
2025-10-20,33.0,86.0,-1.2916666666666667,0.0,33.041666666666664,,,,
2025-10-20,33.0,88.0,-2.0875,0.0,21.041666666666668,,,,
2025-10-20,33.0,90.0,-2.4583333333333335,0.0,31.875,,,,
2025-10-20,33.0,92.0,-4.129166666666666,0.2,52.541666666666664,,,,
2025-10-20,33.0,94.0,-3.4583333333333335,0.1,64.83333333333333,,,,
2025-10-20,33.0,96.0,-5.345833333333334,0.7,76.16666666666667,,,,
2025-10-20,33.0,98.0,-3.3958333333333335,3.6999999999999997,87.25,,,,
2025-10-20,35.0,72.0,15.3375,0.0,58.708333333333336,,,,
2025-10-20,35.0,74.0,-0.7833333333333332,0.30000000000000004,68.33333333333333,,,,
2025-10-20,35.0,76.0,-2.2291666666666665,0.0,39.041666666666664,,,,
2025-10-20,35.0,78.0,-7.45,0.1,68.91666666666667,,,,
2025-10-20,35.0,80.0,-3.0041666666666664,0.0,26.25,,,,
2025-10-20,35.0,82.0,-4.204166666666667,0.0,38.083333333333336,,,,
2025-10-20,35.0,84.0,-5.233333333333333,0.0,31.541666666666668,,,,
2025-10-20,35.0,86.0,-4.620833333333334,0.0,25.583333333333332,,,,
2025-10-20,35.0,88.0,-4.083333333333333,0.0,22.333333333333332,,,,
2025-10-20,35.0,90.0,-3.704166666666666,0.2,30.041666666666668,,,,
2025-10-20,35.0,92.0,-4.041666666666667,0.1,48.416666666666664,,,,
2025-10-20,35.0,94.0,-4.6625,1.0,46.416666666666664,,,,
2025-10-20,35.0,96.0,-2.716666666666667,0.30000000000000004,38.833333333333336,,,,
2025-10-20,35.0,98.0,-0.5041666666666667,0.1,35.666666666666664,,,,
2025-10-20,37.0,72.0,-7.7749999999999995,0.2,47.166666666666664,,,,
2025-10-20,37.0,74.0,-10.320833333333333,0.1,70.875,,,,
2025-10-20,37.0,76.0,3.345833333333333,0.0,41.0,,,,
2025-10-20,37.0,78.0,-6.016666666666667,0.0,65.29166666666667,,,,
2025-10-20,37.0,80.0,12.504166666666668,0.0,30.583333333333332,,,,
2025-10-20,37.0,82.0,10.716666666666667,0.0,32.416666666666664,,,,
2025-10-20,37.0,84.0,6.929166666666667,0.0,29.125,,,,
2025-10-20,37.0,86.0,-6.595833333333334,0.1,27.458333333333332,,,,
2025-10-20,37.0,88.0,-3.766666666666666,0.0,23.375,,,,
2025-10-20,37.0,90.0,-1.8333333333333333,0.0,28.916666666666668,,,,
2025-10-20,37.0,92.0,0.35000000000000003,0.0,23.375,,,,
2025-10-20,37.0,94.0,5.608333333333333,0.0,25.666666666666668,,,,
2025-10-20,37.0,96.0,6.433333333333334,0.0,17.5,,,,
2025-10-20,37.0,98.0,5.020833333333333,0.0,34.125,,,,
2025-10-21,8.0,75.0,26.90833333333333,16.3,79.66666666666667,,,,
2025-10-21,8.0,77.0,26.09166666666667,14.9,83.25,,,,
2025-10-21,8.0,79.0,26.745833333333334,54.4,81.54166666666667,,,,
2025-10-21,10.0,75.0,27.325,7.6000000000000005,81.375,,,,
2025-10-21,10.0,77.0,21.354166666666668,15.9,97.75,,,,
2025-10-21,10.0,79.0,24.84166666666667,39.5,92.79166666666667,,,,
2025-10-21,12.0,75.0,27.304166666666664,6.2,81.875,,,,
2025-10-21,12.0,77.0,23.22083333333333,5.2,84.875,,,,
2025-10-21,12.0,79.0,24.150000000000002,19.9,94.75,,,,
2025-10-21,14.0,75.0,23.633333333333336,15.2,89.16666666666667,,,,
2025-10-21,14.0,77.0,23.55,5.4,85.875,,,,
2025-10-21,14.0,79.0,24.8,5.6,89.91666666666667,,,,
2025-10-21,23.0,78.0,24.974999999999998,4.7,73.45833333333333,,,,
2025-10-21,23.0,80.0,25.395833333333332,1.4,79.08333333333333,,,,
2025-10-21,23.0,82.0,24.625,0.0,73.95833333333333,,,,
2025-10-21,23.0,84.0,22.1375,0.0,70.29166666666667,,,,
2025-10-21,23.0,86.0,26.974999999999998,0.0,70.33333333333333,,,,
2025-10-21,23.0,88.0,27.208333333333332,0.0,75.70833333333333,,,,
2025-10-21,23.0,90.0,28.041666666666668,0.0,70.41666666666667,,,,
2025-10-21,23.0,92.0,28.445833333333336,0.1,81.83333333333333,,,,
2025-10-21,23.0,94.0,27.666666666666668,0.0,68.95833333333333,,,,
2025-10-21,23.0,96.0,27.4375,0.5,80.20833333333333,,,,
2025-10-21,23.0,98.0,22.320833333333336,3.6,85.29166666666667,,,,
2025-10-21,25.0,78.0,24.525000000000002,0.0,64.41666666666667,,,,
2025-10-21,25.0,80.0,26.354166666666668,0.2,75.79166666666667,,,,
2025-10-21,25.0,82.0,25.9375,0.6,86.79166666666667,,,,
2025-10-21,25.0,84.0,26.90833333333333,0.0,79.45833333333333,,,,
2025-10-21,25.0,86.0,28.004166666666666,0.0,67.16666666666667,,,,
2025-10-21,25.0,88.0,28.09166666666667,0.0,73.5,,,,
2025-10-21,25.0,90.0,27.825,0.0,72.95833333333333,,,,
2025-10-21,25.0,92.0,27.375,0.0,75.25,,,,
2025-10-21,25.0,94.0,22.05,0.0,76.16666666666667,,,,
2025-10-21,25.0,96.0,25.27916666666667,0.0,83.33333333333333,,,,
2025-10-21,25.0,98.0,12.6625,1.1,84.33333333333333,,,,
2025-10-21,27.0,78.0,25.420833333333334,0.30000000000000004,73.95833333333333,,,,
2025-10-21,27.0,80.0,26.508333333333336,0.4,72.58333333333333,,,,
2025-10-21,27.0,82.0,25.5625,0.0,74.95833333333333,,,,
2025-10-21,27.0,84.0,25.116666666666664,0.0,78.95833333333333,,,,
2025-10-21,27.0,86.0,25.46666666666667,0.0,65.5,,,,
2025-10-21,27.0,88.0,15.420833333333334,1.5,87.16666666666667,,,,
2025-10-21,27.0,90.0,13.208333333333334,0.0,79.41666666666667,,,,
2025-10-21,27.0,92.0,18.904166666666665,0.0,79.33333333333333,,,,
2025-10-21,27.0,94.0,25.34166666666667,0.0,74.625,,,,
2025-10-21,27.0,96.0,19.166666666666668,0.0,81.58333333333333,,,,
2025-10-21,27.0,98.0,18.220833333333335,2.0,84.66666666666667,,,,
2025-10-21,29.0,78.0,24.291666666666668,0.30000000000000004,70.83333333333333,,,,
2025-10-21,29.0,80.0,24.662499999999998,0.0,68.66666666666667,,,,
2025-10-21,29.0,82.0,8.116666666666667,0.8,78.08333333333333,,,,
2025-10-21,29.0,84.0,2.495833333333333,0.0,27.708333333333332,,,,
2025-10-21,29.0,86.0,0.47083333333333327,0.0,37.875,,,,
2025-10-21,29.0,88.0,-0.3916666666666668,0.0,25.625,,,,
2025-10-21,29.0,90.0,-2.6958333333333333,0.0,30.541666666666668,,,,
2025-10-21,29.0,92.0,-1.9583333333333333,0.0,30.375,,,,
2025-10-21,29.0,94.0,-0.4208333333333334,0.2,70.20833333333333,,,,
2025-10-21,29.0,96.0,4.85,0.0,57.625,,,,
2025-10-21,29.0,98.0,1.8,0.0,39.041666666666664,,,,
2025-10-21,31.0,72.0,24.304166666666664,0.0,58.666666666666664,,,,
2025-10-21,31.0,74.0,23.537499999999998,0.0,64.0,,,,
2025-10-21,31.0,76.0,23.945833333333336,0.0,68.41666666666667,,,,
2025-10-21,31.0,78.0,15.041666666666666,1.0,64.45833333333333,,,,
2025-10-21,31.0,80.0,-1.675,0.0,49.666666666666664,,,,
2025-10-21,31.0,82.0,-3.0500000000000003,0.0,36.208333333333336,,,,
2025-10-21,31.0,84.0,1.9833333333333334,0.0,16.75,,,,
2025-10-21,31.0,86.0,3.0041666666666664,0.0,42.0,,,,
2025-10-21,31.0,88.0,1.1666666666666667,0.0,15.875,,,,
2025-10-21,31.0,90.0,1.7916666666666667,0.0,29.875,,,,
2025-10-21,31.0,92.0,-0.5458333333333333,0.0,23.791666666666668,,,,
2025-10-21,31.0,94.0,-4.3374999999999995,0.0,52.125,,,,
2025-10-21,31.0,96.0,-3.2875,0.30000000000000004,39.541666666666664,,,,
2025-10-21,31.0,98.0,0.1375,0.0,40.666666666666664,,,,
2025-10-21,33.0,72.0,23.27916666666667,0.0,44.333333333333336,,,,
2025-10-21,33.0,74.0,23.616666666666664,0.0,44.041666666666664,,,,
2025-10-21,33.0,76.0,5.875,15.2,74.20833333333333,,,,
2025-10-21,33.0,78.0,-8.395833333333334,0.0,57.958333333333336,,,,
2025-10-21,33.0,80.0,-10.575000000000001,0.0,35.791666666666664,,,,
2025-10-21,33.0,82.0,0.6,0.0,13.0,,,,
2025-10-21,33.0,84.0,1.5916666666666668,0.0,27.375,,,,
2025-10-21,33.0,86.0,-0.5708333333333333,0.0,28.791666666666668,,,,
2025-10-21,33.0,88.0,-0.8458333333333333,0.0,16.625,,,,
2025-10-21,33.0,90.0,-1.075,0.0,20.083333333333332,,,,
2025-10-21,33.0,92.0,-1.8875,0.0,22.333333333333332,,,,
2025-10-21,33.0,94.0,-0.6708333333333333,0.0,39.875,,,,
2025-10-21,33.0,96.0,-3.641666666666667,0.1,51.0,,,,
2025-10-21,33.0,98.0,-5.666666666666667,0.0,82.875,,,,
2025-10-21,35.0,72.0,14.5625,0.0,55.583333333333336,,,,
2025-10-21,35.0,74.0,-1.7458333333333333,0.1,68.125,,,,
2025-10-21,35.0,76.0,-3.516666666666667,2.2,52.041666666666664,,,,
2025-10-21,35.0,78.0,-7.158333333333334,0.0,64.625,,,,
2025-10-21,35.0,80.0,-3.1374999999999997,0.0,22.125,,,,
2025-10-21,35.0,82.0,-4.229166666666667,0.0,37.833333333333336,,,,
2025-10-21,35.0,84.0,-5.408333333333334,0.0,26.375,,,,
2025-10-21,35.0,86.0,-5.2124999999999995,0.0,25.958333333333332,,,,
2025-10-21,35.0,88.0,-3.891666666666667,0.0,23.25,,,,
2025-10-21,35.0,90.0,-2.8833333333333333,0.0,22.166666666666668,,,,
2025-10-21,35.0,92.0,-2.5124999999999997,0.0,27.375,,,,
2025-10-21,35.0,94.0,-3.1750000000000003,0.0,43.625,,,,
2025-10-21,35.0,96.0,-1.7083333333333333,0.1,43.375,,,,
2025-10-21,35.0,98.0,0.2125,0.1,56.0,,,,
2025-10-21,37.0,72.0,-10.970833333333333,3.6,67.375,,,,
2025-10-21,37.0,74.0,-11.433333333333332,0.0,70.875,,,,
2025-10-21,37.0,76.0,3.0375,0.0,38.125,,,,
2025-10-21,37.0,78.0,-5.6125,0.0,62.875,,,,
2025-10-21,37.0,80.0,11.320833333333333,0.0,30.583333333333332,,,,
2025-10-21,37.0,82.0,10.020833333333334,0.0,31.75,,,,
2025-10-21,37.0,84.0,6.0625,0.0,34.708333333333336,,,,
2025-10-21,37.0,86.0,-5.5,0.0,29.958333333333332,,,,
2025-10-21,37.0,88.0,-2.9375,0.0,25.75,,,,
2025-10-21,37.0,90.0,-0.9666666666666668,0.0,31.041666666666668,,,,
2025-10-21,37.0,92.0,0.625,0.0,25.75,,,,
2025-10-21,37.0,94.0,6.066666666666666,0.0,22.041666666666668,,,,
2025-10-21,37.0,96.0,7.041666666666667,0.0,16.0,,,,
2025-10-21,37.0,98.0,5.970833333333334,0.0,29.25,,,,
